Recency,Frequency,Monetary,Cluster,pca1,pca2,Segment
385,1,100.91000000000001,0,-2.148616059973845,-0.2111656514926362,Dormant Low Spenders
502,1,54.699999999999996,0,-2.561483893591125,-0.2707359549610247,Dormant Low Spenders
8,3,806.72,3,0.8973074751011488,-1.3751636397119364,New Active Buyers
359,4,1412.89,1,0.20995483360822814,1.0988882678846486,Active Mid Spenders
390,2,287.25,0,-1.1862198480231803,0.3500380825378641,Dormant Low Spenders
76,1,272.22,0,-1.0867674532172757,-0.8091674086964192,Dormant Low Spenders
290,2,1341.39,1,-0.25937420163676944,0.724961628774418,Active Mid Spenders
17,3,1138.0,3,0.854816173373574,-0.8440584878506548,New Active Buyers
221,2,288.6,0,-0.997623487163824,0.01815704434328866,Dormant Low Spenders
9,4,689.1,3,1.0011333828815259,-1.2687594695899396,New Active Buyers
3,2,558.96,3,0.6783537850494831,-2.1133031725600744,New Active Buyers
162,5,2435.48,1,0.946444838933018,0.9082775826112597,Active Mid Spenders
76,1,302.2,0,-1.0306117210571668,-0.7720127583588049,Dormant Low Spenders
262,2,605.58,1,-0.6545681741813497,0.38186554033466,Active Mid Spenders
281,8,4579.23,2,1.5125191946680057,1.6391203900159317,Premium Loyalists
25,2,514.56,3,0.018461903604941873,-1.03977436085516,New Active Buyers
72,3,1158.8,1,0.40431349996531035,-0.012561188171939764,Active Mid Spenders
128,2,542.83,1,-0.4792918662007037,-0.0768700214154977,Active Mid Spenders
31,9,1617.46,2,1.7722844954025307,0.03296345970224917,Premium Loyalists
15,6,957.55,2,1.3606284736885708,-0.7230270049435641,Premium Loyalists
309,1,153.94,0,-1.850570983434674,-0.19086751277689845,Dormant Low Spenders
426,2,329.42,0,-1.1415316129975996,0.45066395423979616,Dormant Low Spenders
17,15,5109.47,2,3.052025249693087,0.3158781470987208,Premium Loyalists
54,1,546.81,3,-0.6009488709944454,-0.7591922449128351,New Active Buyers
30,5,1278.06,2,1.144493908599228,-0.2997535572515214,Premium Loyalists
2,5,1070.71,2,1.816826008649518,-1.7390537855292305,Premium Loyalists
11,4,652.74,3,0.9120032997502673,-1.1806373180494891,New Active Buyers
361,3,539.14,1,-0.5342242128154947,0.6582761765312833,Active Mid Spenders
360,3,1161.9,1,-0.11970928890851557,0.9303023811210309,Active Mid Spenders
5,12,4166.04,2,3.0952784530714967,-0.4978372246571625,Premium Loyalists
54,4,939.37,3,0.607614354426293,-0.1537650963926667,New Active Buyers
1,8,3628.5,2,3.013884948860936,-1.3600943009643167,Premium Loyalists
610,2,1240.25,1,-0.5454737241459409,1.1341178398412968,Active Mid Spenders
1,12,3141.51,2,3.3042360918858518,-1.245924366212722,Premium Loyalists
190,3,1266.82,1,0.1361585240235637,0.585992410002412,Active Mid Spenders
386,1,65.34,0,-2.3810126432033423,-0.36284017502970883,Dormant Low Spenders
435,1,34.8,0,-2.7529062411917367,-0.5127157257469291,Dormant Low Spenders
54,5,1668.83,2,1.0998043877281307,0.13324367810738208,Premium Loyalists
280,1,164.4,0,-1.783047198875983,-0.2254316011205926,Dormant Low Spenders
177,3,364.83,1,-0.5110324836802682,0.10091759215360316,Active Mid Spenders
30,2,897.62,3,0.2603122285402805,-0.7378520065814429,New Active Buyers
26,1,98.42,3,-1.2875121927878308,-1.7874698956222508,New Active Buyers
618,4,1226.57,1,-0.044438210894777,1.367849733189593,Active Mid Spenders
25,6,1590.6000000000001,2,1.4745186495257947,-0.2559740264943253,Premium Loyalists
510,1,124.46,0,-2.1287064806101927,0.028335691125927934,Dormant Low Spenders
270,3,341.7,1,-0.6844405290842868,0.3253036830808479,Active Mid Spenders
550,1,120.05,0,-2.1727820794394406,0.0599770209367091,Dormant Low Spenders
390,3,960.69,1,-0.2484201789613876,0.9095477461636989,Active Mid Spenders
43,6,1448.54,2,1.2511445742171952,0.020676292314874414,Premium Loyalists
376,2,727.85,1,-0.6739006277160988,0.6595896894665549,Active Mid Spenders
234,4,731.26,1,-0.004712158142791174,0.6127492525760126,Active Mid Spenders
24,2,148.86,3,-0.6350532240407244,-1.503806033037375,New Active Buyers
197,9,2547.64,2,1.4180630101839942,1.2689837761179177,Premium Loyalists
359,1,306.84,0,-1.5294338774430924,0.14224790300633075,Dormant Low Spenders
60,12,3085.29,2,2.1709594214084555,0.7616206930451208,Premium Loyalists
130,4,3757.6,1,1.0696133904158818,0.8520875523228153,Active Mid Spenders
1,5,1952.45,2,2.2739189451370208,-1.7637467734746466,Premium Loyalists
20,5,1057.74,2,1.1705621980891379,-0.5967191471133104,Premium Loyalists
206,2,300.67,0,-0.9526016237360342,-0.008496228772600622,Dormant Low Spenders
14,4,575.46,3,0.7707936809799758,-1.0940383933285651,New Active Buyers
393,1,259.17,0,-1.649846266030923,0.13538832958393868,Dormant Low Spenders
513,1,167.62,0,-1.9711630066771533,0.13729475674392735,Dormant Low Spenders
95,9,1895.8,2,1.4967206784588598,0.7369815603331222,Premium Loyalists
19,4,722.34,3,0.798641948225511,-0.8435161552340185,New Active Buyers
14,7,1122.38,2,1.6010807684540895,-0.6443047553588654,Premium Loyalists
578,2,392.38,0,-1.147567972331519,0.6923502098816089,Dormant Low Spenders
24,3,454.01,3,0.2519137732009024,-0.977929091745568,New Active Buyers
587,1,131.83,0,-2.1440590097084598,0.13141574765226485,Dormant Low Spenders
8,2,901.21,3,0.6690348033709574,-1.4652247452495213,New Active Buyers
633,1,382.79,0,-1.5965446876225013,0.5544393647474649,Dormant Low Spenders
332,1,344.14,0,-1.4421181930903604,0.13712110036595576,Dormant Low Spenders
382,1,100.0,0,-2.150888939822466,-0.2189642933207888,Dormant Low Spenders
50,5,1703.75,2,1.1357896273661532,0.09613464372511407,Premium Loyalists
71,10,723.01,2,1.1672213227660355,0.2666757652928545,Premium Loyalists
29,3,380.6,3,0.09707892993294359,-0.9332795705936868,New Active Buyers
243,1,185.65,0,-1.6714420088142723,-0.26549633058668387,Dormant Low Spenders
667,1,171.7,0,-2.0444187492545587,0.3002554722524478,Dormant Low Spenders
645,2,348.75,0,-1.2469698068018038,0.7149226543595874,Dormant Low Spenders
218,7,1047.33,1,0.682431083972236,0.9108845006959291,Active Mid Spenders
5,4,753.28,3,1.2170255083738943,-1.5380425879338309,New Active Buyers
253,5,545.27,1,-0.0058289383093614614,0.6360948354292237,Active Mid Spenders
236,5,1450.7,1,0.54410320011082,0.9440605565145972,Active Mid Spenders
560,1,135.95,0,-2.1121310910314914,0.11461675977154709,Dormant Low Spenders
109,7,2093.3,2,1.2820469512737231,0.7520685339882643,Premium Loyalists
619,1,167.4,0,-2.0335044930255743,0.2473160276106547,Dormant Low Spenders
628,1,181.66,0,-1.994400581320377,0.2848157497044552,Dormant Low Spenders
100,7,2939.55,2,1.4931548868936484,0.8228783091939009,Premium Loyalists
2,3,1479.22,3,1.5851715426476052,-1.806389078650131,New Active Buyers
73,8,2776.67,2,1.6825658235781737,0.6722820309101158,Premium Loyalists
739,1,148.3,0,-2.1565991524099455,0.3086167533650723,Dormant Low Spenders
85,4,2497.88,1,0.9877939840692924,0.4584185114351645,Active Mid Spenders
12,2,388.79,3,0.09549654268937852,-1.5480243994160021,New Active Buyers
23,13,4920.67,2,2.8034969348921286,0.41184079527645756,Premium Loyalists
214,5,3484.09,1,1.048479572181087,1.1991756458309122,Active Mid Spenders
381,1,409.98,0,-1.3930774645877937,0.2803217742857999,Dormant Low Spenders
478,1,52.05,0,-2.571703282476731,-0.3169407151236493,Dormant Low Spenders
18,1,161.67000000000002,3,-0.9064287177468965,-1.8188329938089622,New Active Buyers
239,2,421.48,0,-0.8195674618378082,0.19886330616508727,Dormant Low Spenders
78,4,1793.48,1,0.8371066053705504,0.2902229524436031,Active Mid Spenders
217,6,945.9300000000001,1,0.49541464379293354,0.8117564175062348,Active Mid Spenders
590,1,160.75,0,-2.039487697952248,0.20470965680123837,Dormant Low Spenders
737,1,87.30000000000001,0,-2.4389912925749577,0.11959252092990681,Dormant Low Spenders
376,1,333.81,0,-1.499305108855043,0.19940805009071733,Dormant Low Spenders
33,4,498.53,3,0.42452602692397634,-0.6629431753742082,New Active Buyers
41,11,1894.34,2,1.9505538777211866,0.331662377892986,Premium Loyalists
540,5,1529.49,1,0.30128211857737264,1.4492866031861908,Active Mid Spenders
23,14,4559.150000000001,2,2.8314032928824524,0.41568206546246317,Premium Loyalists
57,1,390.07,3,-0.8001953800151572,-0.8481728244950899,New Active Buyers
130,6,733.2,1,0.5256036952974508,0.4208381422399423,Active Mid Spenders
174,4,1060.8,1,0.29261848002078167,0.5716348160091698,Active Mid Spenders
559,1,395.33,0,-1.53840282348836,0.4927766003363607,Dormant Low Spenders
6,11,4073.2400000000002,2,2.952340423299596,-0.4510795928603162,Premium Loyalists
312,1,218.52,0,-1.665820789838181,-0.06086011103332316,Dormant Low Spenders
60,1,81.44,0,-1.656459521567337,-1.374021226627147,Dormant Low Spenders
21,6,3175.12,2,1.902091347907047,-0.10785285461942119,Premium Loyalists
598,2,1130.21,1,-0.5890225206415105,1.089301571594654,Active Mid Spenders
33,7,2383.67,2,1.7380572992835612,0.1065221805599775,Premium Loyalists
15,4,1568.63,2,1.289849349417433,-0.6985439700326374,Premium Loyalists
603,1,254.0,0,-1.80111712370765,0.3799783109207122,Dormant Low Spenders
479,1,296.36,0,-1.6426878446435338,0.29941183232219654,Dormant Low Spenders
81,1,75.75,0,-1.7922891094188107,-1.2252081240909733,Dormant Low Spenders
6,10,2455.52,2,2.5923666357139705,-0.6708097051225381,Premium Loyalists
170,2,503.59999999999997,1,-0.6123296391940201,0.062499947363867436,Active Mid Spenders
2,7,998.49,2,2.067140316219244,-1.6344091416602073,Premium Loyalists
31,7,2057.39,2,1.678627236429541,0.018290239399358192,Premium Loyalists
36,9,2361.9700000000003,2,1.9286755162333433,0.25356766470601394,Premium Loyalists
424,3,1265.58,1,-0.12729988892030347,1.0569560944212282,Active Mid Spenders
19,1,285.56,3,-0.6178915699263604,-1.5865439227792484,New Active Buyers
31,2,547.0600000000001,3,-0.016825540076412904,-0.8956020231456835,New Active Buyers
647,2,842.4,1,-0.7732282948004707,1.0308609821306516,Active Mid Spenders
276,6,615.17,1,0.1849096770495119,0.7995576577749774,Active Mid Spenders
87,6,3168.94,2,1.4453118270852627,0.7083632481554225,Premium Loyalists
120,5,1824.49,1,0.8886791132801262,0.6296691063995812,Active Mid Spenders
373,2,541.25,1,-0.8307852224880661,0.5493435049480485,Active Mid Spenders
219,12,4149.79,2,1.9090965018130892,1.6232658292808386,Premium Loyalists
65,3,331.65999999999997,3,-0.2361461122854036,-0.5176397362792586,New Active Buyers
61,5,2216.37,2,1.2133837985339186,0.30504539346540105,Premium Loyalists
138,3,1578.89,1,0.35932139185006495,0.47724995345986526,Active Mid Spenders
21,1,166.08,3,-0.9401955628521023,-1.722897253805245,New Active Buyers
25,12,4867.72,2,2.6971743677033735,0.42177769997091485,Premium Loyalists
37,4,1207.56,3,0.864496434637499,-0.28210806209425066,New Active Buyers
277,1,117.55,0,-1.9591430778986874,-0.3506026060813779,Dormant Low Spenders
11,9,3652.48,2,2.5338716851330036,-0.2544588359124775,Premium Loyalists
73,5,1674.69,1,1.0041465229941722,0.3093510688606695,Active Mid Spenders
430,1,126.0,0,-2.066154626073306,-0.06764173043086162,Dormant Low Spenders
26,2,595.42,3,0.0846354432233238,-0.9655433379210224,New Active Buyers
17,14,3834.79,2,2.832676907469338,0.18442791087490237,Premium Loyalists
141,2,359.47,0,-0.7326559044931109,-0.1670418443715519,Dormant Low Spenders
662,2,412.92,0,-1.1646514075669077,0.790344029823324,Dormant Low Spenders
26,17,5175.83,2,3.0435815622369704,0.6124502712575592,Premium Loyalists
19,4,1166.23,3,1.0567311602160703,-0.6727550582176126,New Active Buyers
493,1,563.1,0,-1.3067925891768466,0.5448467233823744,Dormant Low Spenders
4,5,2047.8,2,1.9984028815078752,-1.2067908949395134,Premium Loyalists
66,9,3950.7,2,2.010832304528614,0.7869725123415877,Premium Loyalists
1,2,347.75,3,0.6508255159462424,-2.6907357886166645,New Active Buyers
228,1,205.7,0,-1.5955520112272743,-0.26647207413933993,Dormant Low Spenders
16,5,2403.34,2,1.6824093321150368,-0.4285431412165193,Premium Loyalists
2,13,4233.58,2,3.4059901468207525,-0.867184817278733,Premium Loyalists
74,2,851.7,3,-0.058419788588027044,-0.23594360675179865,New Active Buyers
4,10,2765.84,2,2.7671406405067174,-0.8266328110663547,Premium Loyalists
264,2,599.76,1,-0.6622586672974038,0.38288925060483003,Active Mid Spenders
53,7,3577.61,2,1.8049088792370864,0.5239900888750807,Premium Loyalists
24,3,497.45,3,0.30109479485443547,-0.9453891605133701,New Active Buyers
597,5,731.2,1,-0.1293132807915453,1.2452057935716607,Active Mid Spenders
10,11,4456.78,2,2.852279780470134,-0.15262968118244455,Premium Loyalists
386,3,819.01,1,-0.33100077361901936,0.8466134214711051,Active Mid Spenders
44,1,239.41,3,-0.9791888854972712,-1.171347009414614,New Active Buyers
421,1,432.68,0,-1.3968175147637159,0.35819040719673423,Dormant Low Spenders
394,1,304.2,0,-1.564580296115482,0.1938484360958586,Dormant Low Spenders
388,2,317.08,0,-1.131420567464875,0.3821579012057326,Dormant Low Spenders
358,4,780.0500000000001,1,-0.10922031693472702,0.8854663383190194,Active Mid Spenders
127,12,2975.8,2,1.9078302458565042,1.1854768905853448,Premium Loyalists
137,1,200.47,0,-1.4428788509948456,-0.5740677345094892,Dormant Low Spenders
142,3,1695.97,1,0.38855325234223204,0.5194797810238865,Active Mid Spenders
132,5,1746.04,1,0.8339023135506478,0.669715004554467,Active Mid Spenders
236,1,338.95,0,-1.338492032446419,-0.06868855083496524,Dormant Low Spenders
261,1,154.95,0,-1.7917634500804651,-0.2876815533278458,Dormant Low Spenders
477,2,442.0,0,-1.0204787419888242,0.6217834914883358,Dormant Low Spenders
253,1,417.95,0,-1.2485640471177324,0.046700179146010906,Dormant Low Spenders
30,6,3144.04,2,1.7840481098658842,0.0907272757939249,Premium Loyalists
35,4,1094.84,3,0.829462491047243,-0.34890825893893684,New Active Buyers
169,2,885.19,1,-0.30665219157700574,0.2600152561777527,Active Mid Spenders
3,11,2083.9,2,2.7749559442836587,-1.0199316892357082,Premium Loyalists
185,8,609.3000000000001,1,0.5622164422282963,0.6746150692223251,Active Mid Spenders
188,4,887.9300000000001,1,0.17147267805693392,0.5535712111335063,Active Mid Spenders
170,5,671.01,1,0.23597738281945269,0.47686243378512705,Active Mid Spenders
424,1,293.5,0,-1.6078939811778505,0.22424976126794452,Dormant Low Spenders
11,2,385.1,3,0.11667944789557007,-1.5985860734016017,New Active Buyers
45,1,522.91,3,-0.5662660431403284,-0.8804102242268224,New Active Buyers
382,4,1198.09,1,0.10071883621202045,1.0765786113988403,Active Mid Spenders
321,5,1410.18,1,0.42807872739613895,1.1145664572100096,Active Mid Spenders
201,2,489.59999999999997,1,-0.682274863951186,0.15063495658554882,Active Mid Spenders
421,1,376.92,0,-1.4710467336992676,0.3090776885428083,Dormant Low Spenders
232,2,439.18,0,-0.7877003854080501,0.19606657195294655,Dormant Low Spenders
26,10,2768.91,2,2.213353656280292,0.1675187618554203,Premium Loyalists
659,1,307.21000000000004,0,-1.7280464761501515,0.49985834980360105,Dormant Low Spenders
96,5,4430.36,2,1.4396931524288243,0.8158766984860119,Premium Loyalists
127,7,3378.4000000000005,2,1.4902993424094901,1.0121235852001502,Premium Loyalists
71,3,1033.0,1,0.3469223695569233,-0.061661431482639334,Active Mid Spenders
16,11,3439.08,2,2.5693950579348512,0.011410565551389834,Premium Loyalists
395,7,1092.06,1,0.5102409507326159,1.2748487910320085,Active Mid Spenders
15,1,1060.25,3,0.16162524310060739,-1.2508158703899432,New Active Buyers
4,5,4238.76,2,2.3906543823323414,-0.9472632065463714,Premium Loyalists
596,1,438.65000000000003,0,-1.5034868005514421,0.5674964977071887,Dormant Low Spenders
79,6,1708.99,2,1.143736905359667,0.4319358703342624,Premium Loyalists
373,8,2470.39,1,1.0869314972599926,1.5853302503038496,Active Mid Spenders
39,2,692.19,3,0.036524785772754434,-0.6802752476074797,New Active Buyers
54,6,1442.32,2,1.1754691993854538,0.15063502778022062,Premium Loyalists
9,3,377.44,3,0.4537506370076201,-1.5836337765246014,New Active Buyers
9,2,168.24,3,-0.26823764698854374,-2.000354872669418,New Active Buyers
19,13,4183.56,2,2.7759238110045494,0.2465036082753293,Premium Loyalists
389,6,426.9,1,-0.12423052550487007,0.871043223753347,Active Mid Spenders
407,2,101.1,0,-1.7600002636064327,0.004740687469594497,Dormant Low Spenders
113,11,2098.48,2,1.6774705141097916,0.95657606584841,Premium Loyalists
448,1,229.2,0,-1.758813876756912,0.16871529086280407,Dormant Low Spenders
4,7,2649.14,2,2.4251549958097676,-0.9854086578933859,Premium Loyalists
478,2,600.34,1,-0.8563420770759902,0.7320682733690912,Active Mid Spenders
240,4,904.1800000000001,1,0.10134338880109832,0.7032595421220749,Active Mid Spenders
113,1,71.4,0,-1.9320719098927306,-1.051875437706572,Dormant Low Spenders
527,1,358.15,0,-1.5721905159014018,0.42294997091699815,Dormant Low Spenders
178,3,1026.18,1,0.043964017076436594,0.47264302169790684,Active Mid Spenders
5,9,1797.57,2,2.379497486982366,-0.9158172767997124,Premium Loyalists
421,1,157.85999999999999,0,-1.938488816713071,-0.00019879097928298225,Dormant Low Spenders
359,1,80.64,0,-2.245306450251298,-0.3313991158437155,Dormant Low Spenders
464,4,390.56,1,-0.5666989433208459,0.7915087539773824,Active Mid Spenders
1,13,4577.53,2,3.5814031026762714,-1.0782474025013766,Premium Loyalists
376,3,733.7,1,-0.3816456519484383,0.7919837865414812,Active Mid Spenders
19,12,5012.53,2,2.7992319644375327,0.27763181070494536,Premium Loyalists
17,5,1276.91,2,1.322716352201847,-0.6204145417003987,Premium Loyalists
22,6,918.93,2,1.2191465279518603,-0.5238507906449116,Premium Loyalists
33,1,712.78,3,-0.30009454680444064,-0.9481764751912697,New Active Buyers
456,1,129.75,0,-2.069715201469904,-0.022740015158766308,Dormant Low Spenders
263,4,86.15,0,-1.1909976743350754,-0.07825978184087692,Dormant Low Spenders
51,5,1623.64,2,1.1034455087019237,0.09040078183804293,Premium Loyalists
159,4,530.8,1,-0.05086541449697358,0.27207601877171955,Active Mid Spenders
381,2,299.61,0,-1.1559191369666852,0.3512986200336842,Dormant Low Spenders
15,2,413.05,3,0.0598032436692771,-1.4041205901829379,New Active Buyers
8,7,3509.51,2,2.3835672895122566,-0.5387086611857206,Premium Loyalists
199,5,1143.27,1,0.47155342190403415,0.7591135384931383,Active Mid Spenders
57,4,387.41,3,0.11324575506951004,-0.4380090560708156,New Active Buyers
11,3,384.77,3,0.4041614199568698,-1.4693499670953534,New Active Buyers
514,2,585.27,1,-0.8938535911089854,0.7657138434882307,Active Mid Spenders
97,9,3328.05,2,1.7933429091945956,0.9498727645891579,Premium Loyalists
255,1,56.4,0,-2.323233957648553,-0.6580123143350629,Dormant Low Spenders
387,2,338.56,0,-1.0953283780804997,0.40396112962558584,Dormant Low Spenders
25,3,665.86,3,0.4451968810132144,-0.8184034621936607,New Active Buyers
662,1,197.70000000000002,0,-1.9663088139643061,0.3458743084409639,Dormant Low Spenders
21,3,658.57,3,0.49418540793796506,-0.9207671824704053,New Active Buyers
667,3,352.91,0,-0.963658258073854,0.8684175270249714,Dormant Low Spenders
159,2,188.02,0,-1.1200774419705724,-0.3270869956646371,Dormant Low Spenders
383,2,679.02,1,-0.7173509387480017,0.645684072133253,Active Mid Spenders
72,3,379.91,3,-0.1962323351173289,-0.4099038931087747,New Active Buyers
550,1,112.86,0,-2.2058093360274427,0.03812500115288385,Dormant Low Spenders
53,3,403.38,3,-0.06487620079186056,-0.5662189872567583,New Active Buyers
85,2,278.74,3,-0.704553893769098,-0.5530335738145629,New Active Buyers
153,4,2601.4700000000003,1,0.8181768524984592,0.8162294108029957,Active Mid Spenders
74,2,1117.9,3,0.08812108606173125,-0.13898689817828538,New Active Buyers
281,2,397.15,0,-0.9045738601836434,0.27272831640704337,Dormant Low Spenders
27,20,2783.61,2,2.8514670481015023,0.482009970509024,Premium Loyalists
30,1,106.1,3,-1.2927939283533898,-1.679507224392242,New Active Buyers
467,2,370.05,0,-1.1091209164962714,0.5460772984492954,Dormant Low Spenders
25,1,323.04,3,-0.6378432219057112,-1.3880737900093996,New Active Buyers
687,2,147.3,0,-1.7304384438916982,0.4458611149424948,Dormant Low Spenders
180,2,350.39,0,-0.8261911741066653,-0.03314628381353353,Dormant Low Spenders
40,7,1361.99,2,1.3748059085056283,0.017220978406272378,Premium Loyalists
22,8,1985.87,2,1.8860067543502619,-0.13589651873531436,Premium Loyalists
582,1,183.09,0,-1.965228723073586,0.24284656245853053,Dormant Low Spenders
37,9,1199.01,2,1.5544433996367266,0.027477719982147503,Premium Loyalists
451,3,798.3299999999999,1,-0.39581667589206027,0.9289878943037346,Active Mid Spenders
82,10,5053.12,2,2.168544186634635,1.0438908250721806,Premium Loyalists
392,1,184.66,0,-1.8310010312296348,0.013479553224418619,Dormant Low Spenders
376,3,385.23,1,-0.7284704520363582,0.5625120357513892,Active Mid Spenders
74,2,927.03,3,-0.012759505848523013,-0.20573312290188794,New Active Buyers
11,1,546.04,3,-0.10122654690522541,-1.6568248839283863,New Active Buyers
395,3,437.87,1,-0.6757199828702194,0.6370823432046085,Active Mid Spenders
549,4,262.64,0,-0.8352344095981555,0.7492793677822358,Dormant Low Spenders
669,2,374.81,0,-1.2202004021252135,0.7620642299767171,Dormant Low Spenders
13,7,1165.8899999999999,2,1.64425717952611,-0.671399922523878,Premium Loyalists
14,5,1770.8799999999999,2,1.5589238931905884,-0.6112249619351383,Premium Loyalists
375,2,1617.32,1,-0.2427923028499604,0.9426835994389015,Active Mid Spenders
393,1,591.96,0,-1.2055252584308298,0.42936707476295866,Dormant Low Spenders
37,6,112.32,3,-0.07537654223991434,-0.9752748446248766,New Active Buyers
4,6,807.85,2,1.6514135888521217,-1.4690426886369112,Premium Loyalists
738,1,130.18,0,-2.225941046939796,0.26164668040144906,Dormant Low Spenders
374,1,183.56,0,-1.8187936822944395,-0.016268476523991663,Dormant Low Spenders
406,1,334.62,0,-1.5231727056664304,0.24539010113231485,Dormant Low Spenders
420,5,2188.5,1,0.5768625874023686,1.4292904620700162,Active Mid Spenders
421,2,494.25,0,-0.9193811636069444,0.588143827639203,Dormant Low Spenders
51,1,298.4,3,-0.9083638956234842,-1.0078410648283642,New Active Buyers
599,4,731.96,1,-0.3123383836675916,1.165445413467305,Active Mid Spenders
374,1,134.59,0,-1.985099670754966,-0.12630249464853072,Dormant Low Spenders
5,6,2388.05,2,2.1756254930880137,-0.9751114379820504,Premium Loyalists
23,4,1820.09,2,1.2367036463050394,-0.40658497675570443,Premium Loyalists
299,5,4756.74,1,1.1068536595470486,1.5065731052856561,Active Mid Spenders
2,3,398.7,3,0.8790231562208227,-2.2736022263543174,New Active Buyers
33,1,35.400000000000006,0,-1.905235779522623,-2.010195595057655,Dormant Low Spenders
50,1,155.37,0,-1.2523252295923148,-1.2510844128342313,Dormant Low Spenders
723,1,342.36,0,-1.7002218373369877,0.5929370953652688,Dormant Low Spenders
415,2,730.47,1,-0.7043263528429613,0.7188786514746432,Active Mid Spenders
3,3,350.64,3,0.715355289514119,-2.149793944561135,New Active Buyers
47,1,110.21000000000001,0,-1.416212269278351,-1.4084288434990797,Dormant Low Spenders
42,8,1593.38,2,1.5616126560705441,0.15428117657949544,Premium Loyalists
42,1,338.8,3,-0.777618610336448,-1.0746591138286434,New Active Buyers
444,1,185.72,0,-1.8687810263540616,0.08873749584995709,Dormant Low Spenders
602,1,430.69,0,-1.5166289981218073,0.5668690384505448,Dormant Low Spenders
303,2,326.23,0,-1.035072955406628,0.24699142572555022,Dormant Low Spenders
107,1,51.559999999999995,0,-2.0870287272413197,-1.1980209172246075,Dormant Low Spenders
555,4,598.19,1,-0.39598907275609474,1.0486534684202502,Active Mid Spenders
85,1,2033.1,1,-0.04032296611799981,-0.027618897104261495,Active Mid Spenders
516,2,129.69,0,-1.7046827474945818,0.23236720406354558,Dormant Low Spenders
81,30,3650.9,2,3.0342925506820393,1.3873289769265766,Premium Loyalists
218,8,1063.76,1,0.808708615874001,0.9694709245191474,Active Mid Spenders
422,6,1563.34,1,0.5482570710867359,1.3815164361084087,Active Mid Spenders
12,5,663.21,3,1.076746878443717,-1.0457018393430904,New Active Buyers
407,3,1608.19,1,0.015248601198206967,1.1183368325008833,Active Mid Spenders
185,6,1071.45,1,0.6147388389850365,0.762630191604982,Active Mid Spenders
373,1,417.94,0,-1.3757731195093916,0.274695554315735,Dormant Low Spenders
2,4,1418.03,3,1.7857473116818072,-1.720974730004068,New Active Buyers
305,1,148.21,0,-1.8666264489220776,-0.21196822605829613,Dormant Low Spenders
369,4,1015.54,1,0.022990956360437634,0.9972912574908381,Active Mid Spenders
3,18,5127.69,2,3.720399900701945,-0.49178680645845546,Premium Loyalists
324,4,1279.09,1,0.18995765111071872,1.0031406412182933,Active Mid Spenders
13,5,924.32,3,1.2312050837787574,-0.8837177349879974,New Active Buyers
143,3,1134.95,1,0.16977640318079143,0.3803513554695472,Active Mid Spenders
30,15,1621.2800000000002,2,2.254423253342297,0.22673536221888504,Premium Loyalists
386,1,234.65,0,-1.6973432643631847,0.08950005347833322,Dormant Low Spenders
107,7,1036.16,1,0.9090522511802493,0.4904780753932473,Active Mid Spenders
2,13,3108.15,2,3.2393628150729534,-0.9774314476695125,Premium Loyalists
205,5,1118.99,1,0.45026855185332215,0.7688782240819056,Active Mid Spenders
382,1,235.87,0,-1.6911426041658428,0.0852204032052695,Dormant Low Spenders
185,6,683.46,1,0.37252760317390354,0.6023745341995057,Active Mid Spenders
688,1,167.1,0,-2.0691553356062733,0.30886127111236555,Dormant Low Spenders
400,3,3424.02,1,0.42835813799123473,1.3777029753877894,Active Mid Spenders
170,1,237.61,0,-1.4221093066884274,-0.38734375383144826,Dormant Low Spenders
44,3,1412.33,3,0.6699886379072252,-0.22709982021618946,New Active Buyers
174,1,178.51999999999998,0,-1.5831823410240207,-0.4752607027717515,Dormant Low Spenders
365,3,824.9200000000001,1,-0.30878662156352554,0.8162996174718411,Active Mid Spenders
304,1,133.35000000000002,0,-1.9221327740290965,-0.25133406652775603,Dormant Low Spenders
379,2,313.46,0,-1.1298989620106754,0.36427941503775646,Dormant Low Spenders
3,7,995.85,2,1.9711414744514677,-1.4658286012999964,Premium Loyalists
4,20,3072.89,2,3.4711159116969528,-0.49790579039215055,Premium Loyalists
12,1,190.19,3,-0.6945451152923047,-1.9848087242378631,New Active Buyers
32,6,1608.38,2,1.402135521824423,-0.11151949469605384,Premium Loyalists
129,1,111.35,0,-1.738245154860083,-0.8176731206649551,Dormant Low Spenders
21,25,1820.44,2,2.9155662141421708,0.2845893803276586,Premium Loyalists
212,7,774.87,1,0.529232555411401,0.7871107865298813,Active Mid Spenders
323,2,602.09,1,-0.7262518849853374,0.5027233389511997,Active Mid Spenders
162,1,203.85999999999999,0,-1.4886127947434187,-0.4700005019002102,Dormant Low Spenders
56,3,244.1,3,-0.3527021257304063,-0.7130344813095572,New Active Buyers
225,1,112.25,0,-1.9157345697863144,-0.48895540309943464,Dormant Low Spenders
72,18,2453.38,2,2.3681914973916514,0.9565727042358706,Premium Loyalists
44,1,98.0,0,-1.4577238566486188,-1.487962942348329,Dormant Low Spenders
23,1,256.32,3,-0.7358778357065149,-1.5175140586181384,New Active Buyers
173,9,2585.0,2,1.4683889395397283,1.1980354726764686,Premium Loyalists
85,4,299.18,3,-0.15522802141716743,-0.2978459215698842,New Active Buyers
159,1,155.8,0,-1.6267072246446936,-0.5763558394567588,Dormant Low Spenders
190,2,112.19999999999999,0,-1.4548255173386748,-0.405687506334631,Dormant Low Spenders
